# x y1 y2 y3
0.000000e+00 1.000000e-05 1.000000e-05
1.000000e-02 1.010478e-05 1.009780e-05
2.000000e-02 1.020519e-05 1.020186e-05
3.000000e-02 1.032933e-05 1.029536e-05
4.000000e-02 1.046641e-05 1.042354e-05
5.000000e-02 1.055714e-05 1.051197e-05
6.000000e-02 1.069184e-05 1.063678e-05
7.000000e-02 1.078567e-05 1.076174e-05
8.000000e-02 1.092485e-05 1.087277e-05
9.000000e-02 1.103872e-05 1.098338e-05
1.000000e-01 1.116576e-05 1.112435e-05
1.100000e-01 1.130296e-05 1.123354e-05
1.200000e-01 1.143789e-05 1.140320e-05
1.300000e-01 1.160007e-05 1.149327e-05
1.400000e-01 1.173252e-05 1.163822e-05
1.500000e-01 1.189042e-05 1.176917e-05
1.600000e-01 1.201895e-05 1.191827e-05
1.700000e-01 1.214459e-05 1.206352e-05
1.800000e-01 1.232334e-05 1.217445e-05
1.900000e-01 1.247296e-05 1.234040e-05
2.000000e-01 1.269073e-05 1.252550e-05
2.100000e-01 1.281880e-05 1.262467e-05
2.200000e-01 1.299558e-05 1.281594e-05
2.300000e-01 1.320377e-05 1.301931e-05
2.400000e-01 1.339986e-05 1.315919e-05
2.500000e-01 1.355270e-05 1.336292e-05
2.600000e-01 1.376227e-05 1.353575e-05
2.700000e-01 1.392270e-05 1.370174e-05
2.800000e-01 1.410503e-05 1.387212e-05
2.900000e-01 1.437215e-05 1.407875e-05
3.000000e-01 1.459501e-05 1.427841e-05
3.100000e-01 1.481092e-05 1.454881e-05
3.200000e-01 1.499774e-05 1.469919e-05
3.300000e-01 1.529533e-05 1.492903e-05
3.400000e-01 1.553310e-05 1.514375e-05
3.500000e-01 1.574133e-05 1.538907e-05
3.600000e-01 1.603829e-05 1.562261e-05
3.700000e-01 1.624451e-05 1.589319e-05
3.800000e-01 1.658421e-05 1.612636e-05
3.900000e-01 1.679323e-05 1.633319e-05
4.000000e-01 1.716597e-05 1.666715e-05
4.100000e-01 1.750413e-05 1.694301e-05
4.200000e-01 1.777962e-05 1.720992e-05
4.300000e-01 1.817917e-05 1.746712e-05
4.400000e-01 1.839447e-05 1.784396e-05
4.500000e-01 1.873961e-05 1.808948e-05
4.600000e-01 1.902957e-05 1.839893e-05
4.700000e-01 1.945397e-05 1.879156e-05
4.800000e-01 1.977502e-05 1.905346e-05
4.900000e-01 2.019361e-05 1.943178e-05
5.000000e-01 2.054494e-05 1.995739e-05
5.100000e-01 2.098751e-05 2.012385e-05
5.200000e-01 2.130696e-05 2.050623e-05
5.300000e-01 2.182879e-05 2.097801e-05
5.400000e-01 2.231519e-05 2.141109e-05
5.500000e-01 2.267920e-05 2.171619e-05
5.600000e-01 2.317394e-05 2.232031e-05
5.700000e-01 2.380081e-05 2.278049e-05
5.800000e-01 2.441648e-05 2.314853e-05
5.900000e-01 2.481174e-05 2.364034e-05
6.000000e-01 2.521873e-05 2.418340e-05
6.100000e-01 2.576878e-05 2.461699e-05
6.200000e-01 2.648914e-05 2.519363e-05
6.300000e-01 2.707927e-05 2.559486e-05
6.400000e-01 2.752367e-05 2.624521e-05
6.500000e-01 2.823653e-05 2.673739e-05
6.600000e-01 2.881985e-05 2.725633e-05
6.700000e-01 2.963100e-05 2.797243e-05
6.800000e-01 2.998165e-05 2.868551e-05
6.900000e-01 3.085446e-05 2.925585e-05
7.000000e-01 3.138650e-05 2.994887e-05
7.100000e-01 3.197135e-05 3.053326e-05
7.200000e-01 3.267018e-05 3.121678e-05
7.300000e-01 3.335276e-05 3.179691e-05
7.400000e-01 3.431724e-05 3.250484e-05
7.500000e-01 3.489017e-05 3.358073e-05
7.600000e-01 3.570456e-05 3.412814e-05
7.700000e-01 3.638222e-05 3.474288e-05
7.800000e-01 3.716854e-05 3.530013e-05
7.900000e-01 3.794478e-05 3.633134e-05
8.000000e-01 3.867786e-05 3.681810e-05
8.100000e-01 3.925091e-05 3.782226e-05
8.200000e-01 4.032178e-05 3.847939e-05
8.300000e-01 4.109297e-05 3.908961e-05
8.400000e-01 4.179761e-05 3.993878e-05
8.500000e-01 4.262689e-05 4.085371e-05
8.600000e-01 4.351467e-05 4.147270e-05
8.700000e-01 4.441678e-05 4.227282e-05
8.800000e-01 4.483293e-05 4.343388e-05
8.900000e-01 4.577524e-05 4.376549e-05
9.000000e-01 4.662544e-05 4.475066e-05
9.100000e-01 4.735360e-05 4.579057e-05
9.200000e-01 4.812402e-05 4.648441e-05
9.300000e-01 4.854335e-05 4.737304e-05
9.400000e-01 4.973186e-05 4.823854e-05
9.500000e-01 5.058421e-05 4.850117e-05
9.600000e-01 5.105917e-05 4.946963e-05
9.700000e-01 5.204684e-05 5.034708e-05
9.800000e-01 5.272544e-05 5.106157e-05
9.900000e-01 5.348481e-05 5.195556e-05
1.000000e+00 5.435483e-05 5.273900e-05
