0.000000e+00 0.000000e+00
1.000000e-02 0.000000e+00
2.000000e-02 0.000000e+00
3.000000e-02 0.000000e+00
4.000000e-02 0.000000e+00
5.000000e-02 0.000000e+00
6.000000e-02 0.000000e+00
7.000000e-02 0.000000e+00
8.000000e-02 0.000000e+00
9.000000e-02 0.000000e+00
1.000000e-01 0.000000e+00
1.100000e-01 0.000000e+00
1.200000e-01 0.000000e+00
1.300000e-01 0.000000e+00
1.400000e-01 0.000000e+00
1.500000e-01 0.000000e+00
1.600000e-01 0.000000e+00
1.700000e-01 0.000000e+00
1.800000e-01 0.000000e+00
1.900000e-01 0.000000e+00
2.000000e-01 0.000000e+00
2.100000e-01 0.000000e+00
2.200000e-01 0.000000e+00
2.300000e-01 0.000000e+00
2.400000e-01 0.000000e+00
2.500000e-01 0.000000e+00
2.600000e-01 0.000000e+00
2.700000e-01 0.000000e+00
2.800000e-01 1.999980e-06
2.900000e-01 3.999940e-06
3.000000e-01 6.999790e-06
3.100000e-01 6.999630e-06
3.200000e-01 6.999790e-06
3.300000e-01 1.999980e-06
3.400000e-01 1.399950e-05
3.500000e-01 3.099863e-05
3.600000e-01 7.999900e-06
3.700000e-01 5.099563e-05
3.800000e-01 3.899737e-05
3.900000e-01 6.499509e-05
4.000000e-01 5.899553e-05
4.100000e-01 8.099237e-05
4.200000e-01 1.039880e-04
4.300000e-01 9.798856e-05
4.400000e-01 1.579716e-04
4.500000e-01 1.719662e-04
4.600000e-01 2.149490e-04
4.700000e-01 2.679221e-04
4.800000e-01 3.638656e-04
4.900000e-01 3.918362e-04
5.000000e-01 5.127245e-04
5.100000e-01 6.046140e-04
5.200000e-01 7.374390e-04
5.300000e-01 8.063386e-04
5.400000e-01 9.790105e-04
5.500000e-01 1.135691e-03
5.600000e-01 1.417974e-03
5.700000e-01 1.612365e-03
5.800000e-01 1.732925e-03
5.900000e-01 2.187188e-03
6.000000e-01 2.369332e-03
6.100000e-01 2.780185e-03
6.200000e-01 3.284067e-03
6.300000e-01 3.513459e-03
6.400000e-01 4.032502e-03
6.500000e-01 4.331991e-03
6.600000e-01 5.305417e-03
6.700000e-01 6.255484e-03
6.800000e-01 6.638380e-03
6.900000e-01 7.426019e-03
7.000000e-01 8.703058e-03
7.100000e-01 9.637733e-03
7.200000e-01 1.090553e-02
7.300000e-01 1.182016e-02
7.400000e-01 1.335187e-02
7.500000e-01 1.519815e-02
7.600000e-01 1.603641e-02
7.700000e-01 1.770135e-02
7.800000e-01 1.979700e-02
7.900000e-01 2.161437e-02
8.000000e-01 2.302449e-02
8.100000e-01 2.494149e-02
8.200000e-01 2.834510e-02
8.300000e-01 3.010925e-02
8.400000e-01 3.260622e-02
8.500000e-01 3.478802e-02
8.600000e-01 3.855823e-02
8.700000e-01 4.108355e-02
8.800000e-01 4.447253e-02
8.900000e-01 4.714163e-02
9.000000e-01 5.058163e-02
9.100000e-01 5.374427e-02
9.200000e-01 5.777745e-02
9.300000e-01 6.130112e-02
9.400000e-01 6.560159e-02
9.500000e-01 6.873504e-02
9.600000e-01 7.461333e-02
9.700000e-01 7.852414e-02
9.800000e-01 8.173668e-02
9.900000e-01 8.673203e-02
1.000000e+00 9.078357e-02
