0.000000e+00 1.000000e-05
1.000000e-02 1.010378e-05
2.000000e-02 1.020646e-05
3.000000e-02 1.031045e-05
4.000000e-02 1.041172e-05
5.000000e-02 1.051835e-05
6.000000e-02 1.062512e-05
7.000000e-02 1.074719e-05
8.000000e-02 1.087214e-05
9.000000e-02 1.098715e-05
1.000000e-01 1.112034e-05
1.100000e-01 1.122117e-05
1.200000e-01 1.135521e-05
1.300000e-01 1.150445e-05
1.400000e-01 1.165741e-05
1.500000e-01 1.177648e-05
1.600000e-01 1.190493e-05
1.700000e-01 1.206971e-05
1.800000e-01 1.218151e-05
1.900000e-01 1.233874e-05
2.000000e-01 1.250632e-05
2.100000e-01 1.267436e-05
2.200000e-01 1.280253e-05
2.300000e-01 1.298337e-05
2.400000e-01 1.316172e-05
2.500000e-01 1.334381e-05
2.600000e-01 1.347637e-05
2.700000e-01 1.368039e-05
2.800000e-01 1.391086e-05
2.900000e-01 1.406752e-05
3.000000e-01 1.431523e-05
3.100000e-01 1.453460e-05
3.200000e-01 1.468440e-05
3.300000e-01 1.489169e-05
3.400000e-01 1.519421e-05
3.500000e-01 1.536454e-05
3.600000e-01 1.560369e-05
3.700000e-01 1.583795e-05
3.800000e-01 1.610078e-05
3.900000e-01 1.647089e-05
4.000000e-01 1.663837e-05
4.100000e-01 1.691026e-05
4.200000e-01 1.729415e-05
4.300000e-01 1.751522e-05
4.400000e-01 1.786155e-05
4.500000e-01 1.805547e-05
4.600000e-01 1.851263e-05
4.700000e-01 1.888392e-05
4.800000e-01 1.914725e-05
4.900000e-01 1.952834e-05
5.000000e-01 1.995984e-05
5.100000e-01 2.027392e-05
5.200000e-01 2.066594e-05
5.300000e-01 2.106499e-05
5.400000e-01 2.150031e-05
5.500000e-01 2.203412e-05
5.600000e-01 2.244790e-05
5.700000e-01 2.293497e-05
5.800000e-01 2.328905e-05
5.900000e-01 2.382676e-05
6.000000e-01 2.430613e-05
6.100000e-01 2.487175e-05
6.200000e-01 2.558331e-05
6.300000e-01 2.599505e-05
6.400000e-01 2.660423e-05
6.500000e-01 2.694550e-05
6.600000e-01 2.778970e-05
6.700000e-01 2.871534e-05
6.800000e-01 2.900117e-05
6.900000e-01 2.965756e-05
7.000000e-01 3.052462e-05
7.100000e-01 3.108130e-05
7.200000e-01 3.175053e-05
7.300000e-01 3.238420e-05
7.400000e-01 3.335924e-05
7.500000e-01 3.407550e-05
7.600000e-01 3.461859e-05
7.700000e-01 3.574771e-05
7.800000e-01 3.641843e-05
7.900000e-01 3.728691e-05
8.000000e-01 3.786452e-05
8.100000e-01 3.870754e-05
8.200000e-01 3.968290e-05
8.300000e-01 4.034616e-05
8.400000e-01 4.116379e-05
8.500000e-01 4.191138e-05
8.600000e-01 4.307341e-05
8.700000e-01 4.376345e-05
8.800000e-01 4.472517e-05
8.900000e-01 4.568433e-05
9.000000e-01 4.632751e-05
9.100000e-01 4.717369e-05
9.200000e-01 4.810514e-05
9.300000e-01 4.890395e-05
9.400000e-01 4.993680e-05
9.500000e-01 5.077260e-05
9.600000e-01 5.171481e-05
9.700000e-01 5.267248e-05
9.800000e-01 5.306027e-05
9.900000e-01 5.433898e-05
1.000000e+00 5.494659e-05
