0.000000e+00 1.000000e-05 -nan
5.000000e-02 1.054562e-05 2.831245e-08
1.000000e-01 1.110641e-05 2.422450e-08
1.500000e-01 1.175699e-05 3.437007e-08
2.000000e-01 1.251530e-05 3.917525e-08
2.500000e-01 1.334635e-05 3.324820e-08
3.000000e-01 1.426452e-05 4.443875e-08
3.500000e-01 1.543463e-05 5.504675e-08
4.000000e-01 1.664058e-05 5.558386e-08
4.500000e-01 1.814531e-05 8.961540e-08
5.000000e-01 1.992981e-05 9.764703e-08
5.500000e-01 2.220661e-05 1.803039e-07
6.000000e-01 2.474729e-05 2.004127e-07
6.500000e-01 2.853279e-05 3.609274e-07
7.000000e-01 3.356847e-05 4.503559e-07
7.500000e-01 4.003068e-05 5.844089e-07
8.000000e-01 5.042403e-05 9.985249e-07
8.500000e-01 6.661898e-05 1.169466e-06
9.000000e-01 9.906304e-05 3.176890e-06
9.500000e-01 2.023024e-04 1.036666e-05
