0.000000e+00 1.000000e-05
1.000000e-02 1.019162e-05
2.000000e-02 1.040605e-05
3.000000e-02 1.060688e-05
4.000000e-02 1.080383e-05
5.000000e-02 1.105472e-05
6.000000e-02 1.129243e-05
7.000000e-02 1.157732e-05
8.000000e-02 1.176702e-05
9.000000e-02 1.211154e-05
1.000000e-01 1.235898e-05
1.100000e-01 1.264877e-05
1.200000e-01 1.299764e-05
1.300000e-01 1.327967e-05
1.400000e-01 1.359303e-05
1.500000e-01 1.394982e-05
1.600000e-01 1.431659e-05
1.700000e-01 1.472354e-05
1.800000e-01 1.517889e-05
1.900000e-01 1.554359e-05
2.000000e-01 1.605612e-05
2.100000e-01 1.652646e-05
2.200000e-01 1.698452e-05
2.300000e-01 1.751591e-05
2.400000e-01 1.810703e-05
2.500000e-01 1.873520e-05
2.600000e-01 1.935739e-05
2.700000e-01 1.990135e-05
2.800000e-01 2.070418e-05
2.900000e-01 2.136297e-05
3.000000e-01 2.207808e-05
3.100000e-01 2.277672e-05
3.200000e-01 2.376393e-05
3.300000e-01 2.444423e-05
3.400000e-01 2.543055e-05
3.500000e-01 2.638215e-05
3.600000e-01 2.738642e-05
3.700000e-01 2.843203e-05
3.800000e-01 2.958927e-05
3.900000e-01 3.051150e-05
4.000000e-01 3.159311e-05
4.100000e-01 3.267873e-05
4.200000e-01 3.367098e-05
4.300000e-01 3.492782e-05
4.400000e-01 3.596090e-05
4.500000e-01 3.720515e-05
4.600000e-01 3.836865e-05
4.700000e-01 3.944569e-05
4.800000e-01 4.083494e-05
4.900000e-01 4.185311e-05
5.000000e-01 4.316889e-05
5.100000e-01 4.416540e-05
5.200000e-01 4.497744e-05
5.300000e-01 4.640797e-05
5.400000e-01 4.729646e-05
5.500000e-01 4.824360e-05
5.600000e-01 4.959251e-05
5.700000e-01 5.070233e-05
5.800000e-01 5.153217e-05
5.900000e-01 5.238480e-05
6.000000e-01 5.332523e-05
6.100000e-01 5.439693e-05
6.200000e-01 5.534926e-05
6.300000e-01 5.601783e-05
6.400000e-01 5.691348e-05
6.500000e-01 5.772898e-05
6.600000e-01 5.844443e-05
6.700000e-01 5.930815e-05
6.800000e-01 5.972887e-05
6.900000e-01 6.075127e-05
7.000000e-01 6.130090e-05
7.100000e-01 6.198874e-05
7.200000e-01 6.254020e-05
7.300000e-01 6.336090e-05
7.400000e-01 6.386035e-05
7.500000e-01 6.449665e-05
7.600000e-01 6.494744e-05
7.700000e-01 6.569986e-05
7.800000e-01 6.611789e-05
7.900000e-01 6.689349e-05
8.000000e-01 6.704380e-05
8.100000e-01 6.731442e-05
8.200000e-01 6.773438e-05
8.300000e-01 6.859799e-05
8.400000e-01 6.890389e-05
8.500000e-01 6.929583e-05
8.600000e-01 6.941821e-05
8.700000e-01 7.008604e-05
8.800000e-01 7.049165e-05
8.900000e-01 7.063137e-05
9.000000e-01 7.114540e-05
9.100000e-01 7.151231e-05
9.200000e-01 7.173925e-05
9.300000e-01 7.195074e-05
9.400000e-01 7.227644e-05
9.500000e-01 7.283464e-05
9.600000e-01 7.298489e-05
9.700000e-01 7.302577e-05
9.800000e-01 7.340303e-05
9.900000e-01 7.379731e-05
1.000000e+00 7.405421e-05
