# x y1 y2 y3
0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-02 0.000000e+00 0.000000e+00
2.000000e-02 0.000000e+00 0.000000e+00
3.000000e-02 0.000000e+00 0.000000e+00
4.000000e-02 0.000000e+00 0.000000e+00
5.000000e-02 0.000000e+00 0.000000e+00
6.000000e-02 0.000000e+00 0.000000e+00
7.000000e-02 0.000000e+00 0.000000e+00
8.000000e-02 0.000000e+00 0.000000e+00
9.000000e-02 0.000000e+00 0.000000e+00
1.000000e-01 0.000000e+00 0.000000e+00
1.100000e-01 0.000000e+00 0.000000e+00
1.200000e-01 0.000000e+00 0.000000e+00
1.300000e-01 0.000000e+00 0.000000e+00
1.400000e-01 0.000000e+00 0.000000e+00
1.500000e-01 0.000000e+00 0.000000e+00
1.600000e-01 0.000000e+00 0.000000e+00
1.700000e-01 0.000000e+00 0.000000e+00
1.800000e-01 0.000000e+00 0.000000e+00
1.900000e-01 0.000000e+00 0.000000e+00
2.000000e-01 0.000000e+00 0.000000e+00
2.100000e-01 9.999900e-07 0.000000e+00
2.200000e-01 0.000000e+00 1.999960e-06
2.300000e-01 9.999900e-07 0.000000e+00
2.400000e-01 0.000000e+00 0.000000e+00
2.500000e-01 1.999980e-06 0.000000e+00
2.600000e-01 9.999900e-07 1.999960e-06
2.700000e-01 2.999910e-06 3.999920e-06
2.800000e-01 3.999920e-06 1.999980e-06
2.900000e-01 5.999920e-06 1.999960e-06
3.000000e-01 6.999850e-06 2.999950e-06
3.100000e-01 6.999910e-06 7.999860e-06
3.200000e-01 1.199960e-05 9.999640e-06
3.300000e-01 2.399878e-05 1.899913e-05
3.400000e-01 2.199924e-05 1.399948e-05
3.500000e-01 4.099771e-05 6.999910e-06
3.600000e-01 3.399806e-05 2.399900e-05
3.700000e-01 3.799802e-05 2.999854e-05
3.800000e-01 5.699513e-05 3.799772e-05
3.900000e-01 6.599502e-05 3.699811e-05
4.000000e-01 1.029860e-04 8.899087e-05
4.100000e-01 9.898621e-05 9.298845e-05
4.200000e-01 1.519735e-04 1.139839e-04
4.300000e-01 2.109421e-04 1.249827e-04
4.400000e-01 2.329375e-04 1.699683e-04
4.500000e-01 2.929062e-04 1.689680e-04
4.600000e-01 2.919037e-04 2.599224e-04
4.700000e-01 4.298044e-04 2.499295e-04
4.800000e-01 5.337032e-04 2.839135e-04
4.900000e-01 5.646547e-04 3.638608e-04
5.000000e-01 7.164472e-04 4.507898e-04
5.100000e-01 8.412692e-04 5.836435e-04
5.200000e-01 8.752083e-04 7.414364e-04
5.300000e-01 1.213485e-03 7.454195e-04
5.400000e-01 1.359080e-03 9.949836e-04
5.500000e-01 1.621337e-03 1.118688e-03
5.600000e-01 1.774774e-03 1.245417e-03
5.700000e-01 2.254808e-03 1.563464e-03
5.800000e-01 2.489703e-03 1.613376e-03
5.900000e-01 2.587207e-03 2.043743e-03
6.000000e-01 3.346659e-03 2.303543e-03
6.100000e-01 3.893697e-03 2.676767e-03
6.200000e-01 4.238859e-03 3.031657e-03
6.300000e-01 5.008482e-03 3.442985e-03
6.400000e-01 5.531014e-03 3.968105e-03
6.500000e-01 6.115045e-03 4.378654e-03
6.600000e-01 6.663180e-03 5.164050e-03
6.700000e-01 8.060237e-03 5.749435e-03
6.800000e-01 8.582423e-03 6.628393e-03
6.900000e-01 1.015327e-02 7.378936e-03
7.000000e-01 1.098260e-02 8.631035e-03
7.100000e-01 1.192434e-02 9.154134e-03
7.200000e-01 1.372958e-02 1.049437e-02
7.300000e-01 1.412722e-02 1.126523e-02
7.400000e-01 1.603275e-02 1.262721e-02
7.500000e-01 1.803907e-02 1.412959e-02
7.600000e-01 1.968421e-02 1.593474e-02
7.700000e-01 2.092504e-02 1.686772e-02
7.800000e-01 2.346332e-02 1.845712e-02
7.900000e-01 2.566042e-02 2.048775e-02
8.000000e-01 2.746326e-02 2.198784e-02
8.100000e-01 2.918588e-02 2.440819e-02
8.200000e-01 3.265813e-02 2.655468e-02
8.300000e-01 3.478744e-02 2.823304e-02
8.400000e-01 3.758446e-02 3.084531e-02
8.500000e-01 4.047345e-02 3.311907e-02
8.600000e-01 4.384508e-02 3.544511e-02
8.700000e-01 4.735164e-02 3.840394e-02
8.800000e-01 4.893769e-02 4.188156e-02
8.900000e-01 5.309789e-02 4.385884e-02
9.000000e-01 5.682363e-02 4.767447e-02
9.100000e-01 6.022553e-02 5.122280e-02
9.200000e-01 6.397637e-02 5.419687e-02
9.300000e-01 6.627372e-02 5.650678e-02
9.400000e-01 7.088091e-02 6.136516e-02
9.500000e-01 7.574568e-02 6.418758e-02
9.600000e-01 7.845155e-02 6.803949e-02
9.700000e-01 8.408835e-02 7.192254e-02
9.800000e-01 8.865972e-02 7.589136e-02
9.900000e-01 9.127463e-02 8.066395e-02
1.000000e+00 9.760295e-02 8.374532e-02
